Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,Type,latitude,longitude
Schieferblume Riesling Trocken 2018,Germany,Mosel,Rita & Rudolf Trossen,3.8,26,13.4,2018,White,43.7355179,10.8080149
Embruns de Viognier 2019,France,Pays d'Oc,Michel Gassier,3.5,26,9.68,2019,White,43.7355179,10.8080149
M Grüner Veltliner Smaragd 2017,Austria,Wachau,F.X. Pichler,4.3,26,72.5,2017,White,48.38777570000001,15.530616
L'Aubinière Muscadet Sèvre et Maine Sur Lie 2018,France,Muscadet-Sevre et Maine,Terroirs de la Noëlle,3.4,27,6.5,2018,White,48.38777570000001,15.530616
Chardonnay Felsenstein 2018,Austria,Burgenland,Birgit Braunstein,3.8,27,11.95,2018,White,48.38777570000001,15.530616
Christoffel Hazenwinkel The White Blend 2018,South Africa,Western Cape,Hazendal,3.4,27,14.5,2018,White,48.38777570000001,15.530616
Appenheimer Riesling Kalkstein 2018,Germany,Rheinhessen,Knewitz,3.6,27,14.5,2018,White,49.92575,8.04167
Rotschiefer Riesling 2014,Germany,Mosel,Sorentberg,3.8,27,14.7,2014,White,46.8232565,8.0318306
Bordeaux Blanc Sec 2016,France,Bordeaux Sec,Château Lafaurie-Peyraguey,3.9,27,67.75,2016,White,44.549713,-0.338301
Hattenheimer Schützenhaus Riesling Kabinett 2018,Germany,Rheingau,Balthasar Ress,3.8,27,13.9,2018,White,50.016097,8.0683057
Hipping Riesling 2016,Germany,Rheinhessen,Schätzel,3.6,27,60.96,2016,White,39.8556153,-84.27216589999999
Obvius Bianco 2017,Italy,Toscana,Salcheto,3.5,27,13.9,2017,White,43.0851955,11.7997138
Manzoni Bianco Fontanasanta 2019,Italy,Vigneti delle Dolomiti,Foradori,3.6,27,18.06,2019,White,46.2155358,11.0931067
Riesling Charta 2017,Germany,Rheingau,Barth,3.8,27,13.68,2017,White,46.2155358,11.0931067
Barrique Sauvignon Blanc 2015,New Zealand,Marlborough,Saint Clair,4.0,27,18.95,2015,White,42.8208653,-82.486024
Altos R Blanco 2018,Spain,Rioja,Altos de Rioja,3.6,27,6.95,2018,White,42.574904,-2.544317
Schiefersteil Riesling 2018,Germany,Mosel,Markus Molitor,4.0,27,12.5,2018,White,42.574904,-2.544317
Markus Pfaffmann Sauvignon Blanc Trocken 2019,Germany,Pfalz,Karl Pfaffmann,4.1,27,7.5,2019,White,49.2346244,8.1198316
Bürklin Estate Riesling 2018,Germany,Pfalz,Dr. Bürklin-Wolf,3.7,27,12.5,2018,White,49.2346244,8.1198316
Chardonnay 2017,United States,Monterey,Craftwork,3.7,27,14.99,2017,White,49.2346244,8.1198316
Ritterpfad Riesling Kabinett 2015,Germany,Mosel,Van Volxem,4.0,27,17.95,2015,White,49.6427945,6.5787574
Pinot Bianco - Pinot Nero 2017,Italy,Veneto,Biscardo,3.6,27,7.2,2017,White,45.39826619999999,11.2700186
Escherndorfer Lump Riesling S. 2018,Germany,Franken,Horst Sauer,3.9,27,18.0,2018,White,49.86195739999999,10.1736086
Catarratto - Zibibbo 2019,Italy,Terre Siciliane,Vaccaro,4.0,27,7.31,2019,White,41.1519317,-81.63385
Bentrock Chardonnay 2013,United States,Sta. Rita Hills,Sandhi,4.1,27,89.0,2013,White,41.1519317,-81.63385
Le Naturel Blanco 2019,Spain,Navarra,Aroa,3.9,27,12.95,2019,White,41.1519317,-81.63385
Bourgogne Blanc Retour des Flandres 2016,France,Bourgogne,Régnard,3.6,27,20.65,2016,White,41.1519317,-81.63385
Sauvignon Blanc 2019,France,Pays d'Oc,Paul Mas,3.7,27,5.5,2019,White,41.1519317,-81.63385
Freundstück GG 2017,Germany,Pfalz,Georg Mosbacher,4.1,27,28.24,2017,White,49.42322310000001,8.189898099999999
Riesling 2019,Germany,Pfalz,Schneider,3.6,27,10.3,2019,White,49.42322310000001,8.189898099999999
The Vine in Flames Fetească Regală Dry 2018,Romania,Dealu Mare,Budureasca,3.5,27,9.9,2018,White,49.42322310000001,8.189898099999999
Graacher Himmelreich Riesling Auslese 2016,Germany,Graach,Joh. Jos. Prüm,4.1,27,32.65,2016,White,49.42322310000001,8.189898099999999
Pinot Grigio 2019,Italy,Venezia Giulia,Jermann,3.8,27,16.85,2019,White,49.42322310000001,8.189898099999999
Höllberg Riesling GG 2017,Germany,Rheinhessen,Wagner-Stempel,4.0,27,37.56,2017,White,49.79729,7.95609
Riesling 2017,Germany,Mosel,Heymann-Löwenstein,3.5,27,37.0,2017,White,50.3148115,7.522224
Kirchberg 2017,Germany,Mosel,Heymann-Löwenstein,3.8,27,24.0,2017,White,50.3148115,7.522224
Geheimrat J Riesling Spätlese Trocken 2015,Germany,Rheingau,Weingüter Wegeler,4.1,27,24.9,2015,White,50.3148115,7.522224
Merus Sauvignon Blanc 2019,Italy,Trentino,Tiefenbrunner,4.1,27,9.99,2019,White,50.3148115,7.522224
Forster Ungeheuer Riesling 2018,Germany,Pfalz,Von Winning,4.3,27,35.0,2018,White,49.4106226,8.1863799
Bourgogne Hautes Côtes de Beaune Blanc 2007,France,Bourgogne Hautes-Côtes de Beaune,Jayer Gilles,3.4,27,25.0,2007,White,49.4106226,8.1863799
Sommer Riesling Trocken 2019,Germany,Rheingau,Schloss Vollrads,3.8,27,7.9,2019,White,50.0138224,7.9950867
Lagar de Darei Branco 2017,Portugal,Dão,Darei,3.7,27,8.77,2017,White,50.0138224,7.9950867
Chenin Blanc 2018,South Africa,Stellenbosch,Rainbow's End,3.6,27,8.9,2018,White,50.0138224,7.9950867
Lugana Blanc 2019,Italy,Lugana,Ca' Lojera,3.9,27,10.57,2019,White,45.4522658,10.6416317
Bèru 2015,Italy,Vermentino di Gallura,Siddura,3.9,27,34.9,2015,White,41.0358688,9.1715407
Cà del Lago Lugana 2019,Italy,Lugana,Villabella,4.0,27,9.83,2019,White,38.7881393,-77.3013687
Weissburgunder Trocken 2019,Germany,Pfalz,Weingut Metzger,3.8,27,8.5,2019,White,49.57853309999999,8.161003599999999
Hard 2017,Germany,Baden,Ziereisen,4.3,27,26.5,2017,White,47.6547677,7.559164399999998
Gewürztraminer 2019,Italy,Südtirol - Alto Adige,Tramin,3.8,27,9.73,2019,White,46.3408096,11.2421663
RS Grauburgunder 2017,Germany,Baden,Salwey,3.9,27,15.5,2017,White,48.0889834,7.6292858
Lugana 2019,Italy,Lugana,Roveglia,4.1,27,11.9,2019,White,48.0889834,7.6292858
Würzburger Stein Silvaner GG 2016,Germany,Franken,Juliusspital,4.0,27,29.9,2016,White,49.7978083,9.9312636
Grüner Silvaner Trocken 2018,Germany,Rheinhessen,Knewitz,3.6,27,8.07,2018,White,49.92575,8.04167
Chardonnay 2018,Austria,Mittelburgenland,Gesellmann,3.5,27,15.9,2018,White,47.598953,16.6291341
Blanco 2019,Portugal,Vinho Verde,Escudo Real,3.4,27,5.71,2019,White,47.598953,16.6291341
Garganega - Chardonnay delle Venezie Cuvée 2018,Italy,delle Venezie,Cielo e Terra,3.4,27,4.38,2018,White,45.4947822,11.3626897
7 Terroirs 2019,Germany,Nahe,Gut Hermannsberg,3.8,27,11.6,2019,White,49.7961111,7.758333299999999
Bianco Passivento 2019,Italy,Terre Siciliane,Barone Montalto,3.9,27,8.32,2019,White,49.7961111,7.758333299999999
Weissburgunder Trocken 2017,Germany,Saale-Unstrut,Winzervereinigung Freyburg-Unstrut,3.4,27,9.72,2017,White,51.2182141,11.7682491
Faius 2016,Italy,Irpinia,I Capitani,3.9,27,15.69,2016,White,41.0245895,14.9252253
Paradies Riesling 2018,Germany,Nahe,Korrell,4.1,27,22.7,2018,White,49.8441406,7.914689099999999
Bernkasteler Badstube Riesling Kabinett Feinherb 2015,Germany,Mosel,Markus Molitor,3.9,27,16.95,2015,White,49.8441406,7.914689099999999
Reserva Chardonnay 2016,Portugal,Lisboa,Quinta do Lagar Novo,3.8,28,13.65,2016,White,39.0519767,-8.987224099999999
Collage Grauer Burgunder 2018,Germany,Pfalz,Hammel & Cie,3.9,28,9.46,2018,White,56.256349,9.864757
Franciscus Grüner Veltliner 2016,Austria,Kremstal,Salomon Undhof,3.2,28,10.23,2016,White,48.40613459999999,15.5897281
Ungeheuer Riesling GG 2018,Germany,Pfalz,Dr. Von Bassermann-Jordan,4.2,28,34.12,2018,White,49.4081542,8.1857663
Riesling Federspiel Himmelstiege 2019,Austria,Wachau,Domäne Wachau,3.4,28,9.85,2019,White,48.3920656,15.5273111
Kastanienbusch GG 2018,Germany,Pfalz,Ökonomierat Rebholz,4.2,28,66.31,2018,White,49.2091692,8.0507121
Limne 2019,Italy,Lugana,Roveglia,3.7,28,9.11,2019,White,49.2091692,8.0507121
Riesling 2017,France,Alsace,Albert Boxler,3.9,28,27.78,2017,White,48.0997352,7.272552899999999
Grüner Veltliner 2019,Austria,Kamptal,Loimer,3.9,28,9.44,2019,White,48.4820775,15.6824926
Chardonnay 2018,France,Pays d'Oc,Abbotts & Delaunay,3.7,28,6.73,2018,White,48.4820775,15.6824926
Verdicchio Dei Castelli Di Jesi Classico Le Vele 2019,Italy,Verdicchio dei Castelli di Jesi,Moncaro,3.7,28,6.32,2019,White,48.4820775,15.6824926
Chinon Blanc 2017,France,Chinon,Château de Saint Louans,4.2,28,27.29,2017,White,47.1719409,0.21637
Rotenberg GG 2016,Germany,Nahe,Gut Hermannsberg,4.0,28,29.5,2016,White,49.7961111,7.758333299999999
Chardonnay 2017,United States,California,American Wings,3.2,28,6.73,2017,White,35.0185594,-85.23814329999999
Diel de Diel Weisses Cuvée Trocken 2017,Germany,Nahe,Diel,3.6,28,11.95,2017,White,35.0185594,-85.23814329999999
Vermentino (Etichetta Nera/Black Label) 2019,Italy,Colli di Luni,Lvnae,4.0,28,19.45,2019,White,35.0185594,-85.23814329999999
Riesling Alsace Grand Cru 'Geisberg' 2012,France,Alsace Grand Cru 'Geisberg',Trimbach,4.4,28,53.35,2012,White,48.1944177,7.3254174
Sankt Nikolaus Riesling Trocken 2017,Germany,Rheingau,Peter Jakob Kühn,4.3,28,42.89,2017,White,50.01094000000001,8.02121
Nachts Sind Alle Burgunder Grau 2019,Germany,Pfalz,Karl Pfaffmann,4.2,28,7.9,2019,White,49.2346244,8.1198316
Sauvignon Blanc 2018,South Africa,Stellenbosch,Drostdy-Hof,3.0,28,7.79,2018,White,49.2346244,8.1198316
Chardonnay 2019,South Africa,Durbanville,Durbanville Hills,3.5,28,7.99,2019,White,-33.8249281,18.5658089
Neuland Grüner Veltliner 2019,Austria,Weinviertel,Herbert Zillinger,3.7,28,8.24,2019,White,48.43839939999999,16.7920721
Grauburgunder 2019,Germany,Rheinhessen,Krämer - Straight,3.9,28,7.73,2019,White,48.43839939999999,16.7920721
Sauvignon Stern 2018,Italy,Südtirol - Alto Adige,Cantina Kaltern,3.9,28,12.18,2018,White,46.4208679,11.2520982
Les Chays Condrieu 2015,France,Condrieu,Chirat,4.0,28,41.43,2015,White,46.4208679,11.2520982
Weissburgunder Trocken 2018,Germany,Pfalz,Studier,3.8,28,7.64,2018,White,46.4208679,11.2520982
Saumur Blanc 2018,France,Saumur,Langlois-Chateau,3.7,28,11.16,2018,White,47.2703169,-0.1046324
Cellar Selection Chenin Blanc 2019,South Africa,Stellenbosch,Kleine Zalze,3.8,28,7.5,2019,White,47.2703169,-0.1046324
Pinot Grigio 2019,Italy,Garda,La Prendina,3.7,28,10.96,2019,White,45.4034853,10.6574597
Hipping Riesling 2015,Germany,Rheinhessen,Kühling-Gillot,4.3,28,45.0,2015,White,49.93124,8.3066
Grauburgunder Trocken 2018,Germany,Nahe,Dönnhoff,3.6,28,12.57,2018,White,49.93124,8.3066
Sciare di Est Insolia 2017,Italy,Terre Siciliane,Antichi Vinai,3.6,28,7.42,2017,White,37.871503,15.039455
Bourgogne Aligoté 2018,France,Bourgogne Aligoté,Louis Jadot,3.5,28,12.6,2018,White,37.871503,15.039455
Le Chardonnay Limoux Blanc 2014,France,Limoux,Domaine de Baron'arques,3.8,28,37.82,2014,White,43.045888,2.2796198
Vernaccia di San Gimignano 2018,Italy,Vernaccia di San Gimignano,Palagetto,3.5,28,8.5,2018,White,43.456607,11.0338638
Aulerde Riesling GG 2018,Germany,Rheinhessen,Wittmann,4.1,28,36.0,2018,White,41.8483505,-73.07505789999999
Maximin Herrenberg 1896 Riesling Alte Reben 2014,Germany,Mosel,Carl Loewen,3.9,28,47.99,2014,White,49.820941,6.8760936
Berger Baron Bordeaux Blanc 2017,France,Bordeaux,Baron Philippe de Rothschild,3.1,28,8.72,2017,White,49.820941,6.8760936
Trittenheimer Apotheke Riesling Trocken 2018,Germany,Mosel,Ansgar Clüsserath,4.0,28,25.83,2018,White,49.82332,6.899389999999999
Pian di Rèmole Bianco 2018,Italy,Toscana,Frescobaldi,3.6,28,6.95,2018,White,49.82332,6.899389999999999
Bouquet Terre Siciliane 2018,Italy,Terre Siciliane,Tenuta Rapitalà,3.6,28,10.57,2018,White,37.9209757,13.0714772
Chardonnay 2018,United States,North Coast,Ghost Pines,3.8,28,13.47,2018,White,37.9209757,13.0714772
Cococciola (Unico) 2019,Italy,Terre di Chieti,Tenuta Ulisse,3.8,28,8.9,2019,White,42.287183,14.328243
Ried Loibenberg Riesling Smaragd 2018,Austria,Wachau,F.X. Pichler,4.3,28,40.19,2018,White,48.38777570000001,15.530616
Riesling Feinherb 2018,Germany,Rheingau,Schloss Vollrads,3.5,28,9.5,2018,White,50.0138224,7.9950867
Meursault-Genevrières Premier Cru 2013,France,Meursault 1er Cru 'Genevrières',Domaine Jean Monnier & Fils,4.0,28,95.36,2013,White,46.9782884,4.7698473
Niederberg Helden Riesling Kabinett 2018,Germany,Mosel,Schloss Lieser,3.9,28,17.1,2018,White,49.9172879,7.0195801
Sonnenberg Chardonnay Trocken 2018,Germany,Pfalz,Jülg,4.0,28,17.5,2018,White,49.0510007,7.9556657
Pinot Grigio Veneto 2019,Italy,Veneto,Vivolo di Sasso,3.4,28,5.29,2019,White,49.0510007,7.9556657
Oestricher Doosberg Alte Reben Riesling Trocken 2017,Germany,Rheingau,Spreitzer,3.9,28,16.9,2017,White,48.13691,8.75783
Poggio Al Tufo Vermentino 2018,Italy,Toscana,Tommasi,3.4,28,15.05,2018,White,48.13691,8.75783
Kaisermantel Weissburgunder 2019,Germany,Baden,Dr. Koehler,4.1,28,6.25,2019,White,30.5541717,-87.89399209999999
Uvam Pinot Grigio 2019,Italy,delle Venezie,Maurizio B Martino MBM,3.7,28,5.25,2019,White,30.5541717,-87.89399209999999
Kalkundkiesel 2019,Austria,Burgenland,Claus Preisinger,3.9,29,16.08,2019,White,47.90815380000001,16.9103232
Riverpoint Vineyard Gewürztraminer 2014,New Zealand,Gisborne,Millton,3.9,29,17.45,2014,White,-38.6770746,177.8979651
Langenmorgen G.C 2014,Germany,Pfalz,Dr. Bürklin-Wolf,4.1,29,70.0,2014,White,-38.6770746,177.8979651
Côtes du Rhône Le Caillou Blanc 2017,France,Côtes-du-Rhône,Clos du Caillou,3.4,29,10.9,2017,White,44.0842768,4.8567746
Sauvignon Blanc (Warrelwind) 2019,South Africa,Western Cape,MAN,3.6,29,5.49,2019,White,44.0842768,4.8567746
Fundament Riesling Trocken 2017,Germany,Pfalz,Wageck-Pfaffmann,3.2,29,8.56,2017,White,49.5363,8.20455
Viognier 2017,South Africa,Paarl,Fairview,3.4,29,15.98,2017,White,49.5363,8.20455
Parapli Chardonnay 2015,Hungary,Balaton,Kristinus,3.7,29,13.6,2015,White,46.6335144,17.3940906
Benedete Ribolla Gialla 2018,Italy,Veneto,Collavini,3.5,29,13.6,2018,White,45.99516269999999,13.4421301
Königsbacher Ölberg Riesling 2018,Germany,Pfalz,A. Christmann,3.6,29,25.35,2018,White,45.99516269999999,13.4421301
Cuvée Bérengère Chardonnay - Viognier 2018,France,Coteaux-d'Ensérune,Regismont,3.5,29,6.12,2018,White,45.99516269999999,13.4421301
Chardonnay 2017,Italy,Friuli Grave,Borgo Magredo,3.4,29,8.78,2017,White,46.095699,12.846102
GG Kirchberg Weissburgunder 2015,Germany,Baden,Salwey,4.3,29,35.0,2015,White,48.0889834,7.6292858
Clos Boucher Condrieu 2017,France,Condrieu,Delas,4.1,29,58.39,2017,White,48.0889834,7.6292858
Chiara 2018,Italy,Toscana,Poggio Al Sole,3.6,29,10.47,2018,White,43.5697816,11.2663726
Lahrer Grauburgunder 2018,Germany,Baden,Weingut Wöhrle,3.6,29,10.46,2018,White,48.34318,7.850420000000001
Pecorino Terre di Chieti 2019,Italy,Terre di Chieti,Collefrisio,4.0,29,8.9,2019,White,42.2798721,14.3674517
Niederberg Helden Riesling GG 2017,Germany,Mosel,Schloss Lieser,3.8,29,26.5,2017,White,49.9172879,7.0195801
Steingrüble 2017,Germany,Baden,Ziereisen,4.1,29,13.95,2017,White,47.6547677,7.559164399999998
Zeltinger Riesling Kabinett Trocken 2018,Germany,Mosel,Selbach-Oster,3.8,29,13.95,2018,White,47.6547677,7.559164399999998
Piesporter Riesling Feinherb 2017,Germany,Piesport,Kurt Hain,4.0,29,8.72,2017,White,47.6547677,7.559164399999998
Live Wire Riesling 2018,Australia,Barossa,Langmeil,4.0,29,11.06,2018,White,47.6547677,7.559164399999998
Marani 2018,Italy,Veneto,Sartori,3.8,29,8.39,2018,White,47.6547677,7.559164399999998
Sallier de La Tour Grillo 2019,Italy,Sicilia,Tasca d'Almerita,3.9,29,8.9,2019,White,47.6547677,7.559164399999998
Auxerrois 2018,Germany,Baden,Klumpp,3.6,29,12.8,2018,White,46.5445156,-87.39786959999999
Blanco 2018,Spain,Yecla,Barahonda,3.5,29,5.9,2018,White,38.586917,-1.0807682
Chardonnay 2018,South Africa,Cape Town,Cape Town Wine Co,3.0,29,7.5,2018,White,-34.09693610000001,18.3702389
Escherndorfer Riesling 2018,Germany,Escherndorf,Horst Sauer,3.4,29,12.5,2018,White,49.86195739999999,10.1736086
Chenin Blanc 2018,South Africa,Paarl,Windmeul Kelder Cellar,3.4,29,7.5,2018,White,-33.671659,18.908458
Weißburgunder Muschelkalk 2018,Germany,Baden,Enderle & Moll,3.9,29,15.01,2018,White,-33.671659,18.908458
ReinSchiefer Nierstein Riesling 2017,Germany,Nierstein,Schätzel,3.6,29,20.53,2017,White,39.8556153,-84.27216589999999
Edición Limitada Lías Verdejo 2017,Spain,Rueda,Ramón Bilbao,3.6,29,13.01,2017,White,42.5699439,-2.8608441
Schellenbrunnen Riesling GG 2014,Germany,Baden,Heitlinger,3.9,29,30.39,2014,White,42.5699439,-2.8608441
Halgans Riesling Trocken 2018,Germany,Nahe,Emrich-Schönleber,4.1,29,20.84,2018,White,42.5699439,-2.8608441
Saarburger Rausch Spätlese Riesling 2015,Germany,Mosel,Markus Molitor,3.6,29,20.95,2015,White,42.5699439,-2.8608441
Sauvignon Riserva 2014,Italy,Südtirol - Alto Adige,Cantina Bolzano / Kellerei Bozen,3.8,29,18.03,2014,White,46.5017481,11.3120923
Sauvignon 2018,France,Loire Valley,Domaine de la Foliette,3.4,29,7.7,2018,White,47.17206909999999,-1.4128045
Deidesheimer Paradiesgarten 2017,Germany,Pfalz,Reichsrat von Buhl,4.1,29,21.0,2017,White,47.17206909999999,-1.4128045
Riesling 'D' 2016,New Zealand,Marlborough,Te Whare Ra,3.8,29,21.45,2016,White,-41.5122538,173.8146215
Jesuitengarten Riesling GG 2017,Germany,Pfalz,Dr. Von Bassermann-Jordan,4.0,29,43.77,2017,White,49.4081542,8.1857663
Johannishof Riesling Trocken 2019,Germany,Pfalz,Knipser,3.8,29,7.9,2019,White,49.4081542,8.1857663
Sauvignon Blanc 2019,Slovenia,Štajerska,Verus,3.9,29,11.9,2019,White,49.4081542,8.1857663
Chardonnay 2018,France,Pays d'Oc,Domaine d'Aubaret,3.5,29,6.95,2018,White,44.889787,3.263736
Sauvignon Blanc 500 2018,Germany,Pfalz,Von Winning,4.3,29,40.0,2018,White,49.4106226,8.1863799
Réserve Spéciale Sauvignon Blanc 2019,France,Pays d'Oc,Gérard Bertrand,3.9,29,8.32,2019,White,49.4106226,8.1863799
Terravignata Verdicchio di Matelica 2018,Italy,Verdicchio di Matelica,Borgo Paglianetto,3.4,29,11.35,2018,White,43.271756,12.984795
Lugana Lago 2019,Italy,Lugana,Zenato,3.4,29,6.9,2019,White,43.271756,12.984795
Bourgogne Blanc 2014,France,Bourgogne,Domaine Bruno Clair,3.8,29,23.29,2014,White,47.2719872,4.9908534
Lorch Riesling 2016,Germany,Rheingau,August Kesseler,4.0,29,16.5,2016,White,49.988934,7.866159
Pouilly-Fuissé Pentacrine 2016,France,Pouilly-Fuissé,Domaine Saumaize-Michelin,4.0,29,24.08,2016,White,46.3113586,4.7159852
Passerina (Unico) 2019,Italy,Terre di Chieti,Tenuta Ulisse,3.9,29,9.5,2019,White,42.287183,14.328243
Pinot Grigio 2019,Italy,Venezia Giulia,Sacchetto,3.7,29,4.94,2019,White,44.6286388,7.559281400000001
Niederhäuser Hermannshöhle Riesling Spätlese 2018,Germany,Nahe,Dönnhoff,4.1,29,29.9,2018,White,44.6286388,7.559281400000001
Steinreich Riesling 2017,Germany,Mosel,Ansgar Clüsserath,3.9,29,14.14,2017,White,49.82332,6.899389999999999
Clisson 2017,France,Muscadet-Sevre et Maine,Pépière,3.5,29,17.06,2017,White,47.1047355,-1.4108065
Châteauneuf-du-Pape Blanc 2017,France,Châteauneuf-du-Pape,Château de Nalys,3.8,29,66.0,2017,White,44.0675327,4.8502867
Chardonnay Riserva 2013,Italy,Südtirol - Alto Adige,Cantina Bolzano / Kellerei Bozen,3.9,29,18.5,2013,White,46.5017481,11.3120923
Grauburgunder Trocken 2018,Germany,Rheinhessen,Villa Welter,3.8,29,6.5,2018,White,49.90541,8.06817
Châteauneuf-du-Pape Blanc 2018,France,Châteauneuf-du-Pape,Château Mont-Redon,3.9,29,28.18,2018,White,44.082746,4.811612999999999
Weissburgunder 2018,Germany,Rheinhessen,St. Antony,3.5,29,9.26,2018,White,44.082746,4.811612999999999
Ungeheuer GG 2018,Germany,Pfalz,Von Winning,4.3,29,34.0,2018,White,49.4106226,8.1863799
Grauburgunder 2018,Germany,Baden,Klumpp,3.9,29,9.9,2018,White,46.5445156,-87.39786959999999
Cantaloro Toscana Bianco 2018,Italy,Toscana,Avignonesi,3.6,29,9.65,2018,White,43.1735657,11.9332981
Steillage Riesling Trocken 2017,Germany,Mosel,Weinhaus Gebruder Steffen,3.6,29,9.53,2017,White,49.8204869,6.8987102
Fiano Salento 2018,Italy,Salento,Masseria Altemura,3.8,29,8.9,2018,White,40.4841667,17.7666667
Riebeeksrivier Chenin Blanc 2017,South Africa,Swartland,Cape of Good Hope,3.6,29,13.99,2017,White,-34.3568425,18.4739882
Contraste Branco 2017,Portugal,Douro,Conceito,3.5,29,9.9,2017,White,-34.3568425,18.4739882
Furmint 2017,Austria,Steiermark,Herrenhof Lamprecht,3.7,30,13.24,2017,White,47.0542711,15.805406
Chardonnay 2018,Australia,Riverina,Pokerface,3.4,30,7.35,2018,White,47.0542711,15.805406
Gorgona 2014,Italy,Toscana,Frescobaldi,4.3,30,213.4,2014,White,47.0542711,15.805406
Chardonnay 2017,Italy,Sicilia,Stemmari,3.5,30,6.23,2017,White,47.0542711,15.805406
Premium Sauvignon Blanc 2019,New Zealand,Marlborough,Saint Clair,3.9,30,10.95,2019,White,42.8208653,-82.486024
Beaune 1er Cru Grèves Blanc 2011,France,Beaune 1er Cru 'Les Grèves',Jean-Marc Morey,4.3,30,48.43,2011,White,46.9380673,4.7313782
Chablis 1er Cru 'Vaillons' 2015,France,Chablis 1er Cru 'Vaillons',La Chablisienne,3.6,30,23.9,2015,White,46.9380673,4.7313782
Côtes de Provence Blanc 2018,France,Côtes de Provence,Château de Pampelonne,3.6,30,14.4,2018,White,43.2375489,6.650968
Clos Saint Landelin Riesling 2016,France,Alsace,René Muré,4.0,30,29.15,2016,White,43.2375489,6.650968
Weisser Burgunder Tradition 2017,Germany,Pfalz,Philipp Kuhn,3.5,30,11.19,2017,White,49.5530676,8.2316773
Nuat 2015,Spain,Pla de Bages,Abadal,4.1,30,23.3,2015,White,41.8184631,1.9791708
Perfiles Calcareo Chardonnay 2016,Argentina,Mendoza,Trapiche,3.5,30,15.9,2016,White,41.8184631,1.9791708
Vom Gelben Fels Riesling Trocken 2018,Germany,Pfalz,Weingut Weegmüller,3.9,30,8.4,2018,White,49.3610284,8.138097499999999
Weissburgunder Löss Trocken 2018,Germany,Rheinhessen,Manz,3.6,30,7.95,2018,White,49.3610284,8.138097499999999
Gamlitzer Morillon 2017,Austria,Südsteiermark,Sattlerhof,3.6,30,15.89,2017,White,46.7133078,15.5393226
Albariño 2019,Spain,Rías Baixas,Pazo Señorans,4.1,30,11.95,2019,White,42.5471983,-8.708844
Niedermenniger Herrenberg Riesling Auslese 2010,Germany,Mosel,Markus Molitor,4.0,30,39.95,2010,White,42.5471983,-8.708844
Chardonnay 2018,New Zealand,Marlborough,Saint Clair,3.5,30,11.45,2018,White,42.8208653,-82.486024
Josef Spreitzer Riesling Trocken 2018,Germany,Rheingau,Spreitzer,3.5,30,8.9,2018,White,48.13691,8.75783
Illusion Eins (Blanc de Noir) 2019,Germany,Ahr,Meyer - Näkel,4.0,30,13.48,2019,White,50.5361439,7.044255799999999
Riesling Kabinett Trocken 2018,Germany,Rheinhessen,Manz,3.8,30,7.8,2018,White,50.5361439,7.044255799999999
Novel Pacherenc du Vic-Bilh Sec 2017,France,Pacherenc du Vic-Bilh Sec,Vignobles Marie Maria,3.8,30,13.25,2017,White,43.5207039,-0.0907526
Gelber Orléans Trocken 2017,Germany,Pfalz,Knipser,4.0,30,17.0,2017,White,43.5207039,-0.0907526
Weissburgunder 2019,Germany,Rheinhessen,Pfannebecker,3.8,30,9.12,2019,White,43.5207039,-0.0907526
St. Stephan Réserve Chardonnay Trocken 2015,Germany,Pfalz,Weingut Metzger,3.7,30,19.01,2015,White,49.57853309999999,8.161003599999999
Chardonnay Bourgogne 2017,France,Bourgogne,Frédéric Magnien,3.5,30,15.5,2017,White,47.19521200000001,4.969758
Wehlener Sonnenuhr Riesling Spätlese 2017,Germany,Mosel,Markus Molitor,4.0,30,19.45,2017,White,47.19521200000001,4.969758
Estate Sauvignon Blanc 2019,Chile,Maipo Valley,Nuevo Mundo,3.7,30,11.7,2019,White,-11.537271,-73.14381159999999
Doosberg Riesling Trocken 2017,Germany,Rheingau,Peter Jakob Kühn,4.1,30,49.0,2017,White,50.01094000000001,8.02121
Languedoc Blanc 2017,France,Languedoc,Mortiès,3.6,30,16.9,2017,White,37.8980921,-88.927115
Chardonnay - Torrontés 2019,Argentina,Tupungato,Domaine Bousquet,3.5,30,7.2,2019,White,-33.4327804,-69.1925673
Saint-Aubin 1er Cru 'Les Charmois' 2015,France,Saint-Aubin 1er Cru 'Le Charmois',Domaine Sylvain Morey,4.2,30,64.0,2015,White,-33.4327804,-69.1925673
Meursault Blanc 2016,France,Meursault,Bouchard Père & Fils,3.9,30,48.09,2016,White,-33.4327804,-69.1925673
Aufwind Sauvignon Blanc 2019,Germany,Pfalz,Hensel,3.9,30,9.9,2019,White,-33.4327804,-69.1925673
Sancerre Blanc 2018,France,Sancerre,La Poussie,3.9,30,27.2,2018,White,-33.4327804,-69.1925673
Loiserberg Grüner Veltliner 2016,Austria,Kamptal,Loimer,3.9,30,16.11,2016,White,48.4820775,15.6824926
Trarbacher Schlossberg Riesling Kabinett 2018,Germany,Mosel,Weiser-Künstler,4.2,30,15.0,2018,White,49.9522315,7.1122888
Broquel Chardonnay 2017,Argentina,Mendoza,Trapiche,3.4,30,10.5,2017,White,49.9522315,7.1122888
Pinot Grigio 2017,Italy,delle Venezie,Villa Cavarena,3.4,30,9.99,2017,White,41.21833400000001,14.5820977
